0.33333333333333326,2.5,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
0.33333333333333326,2.5,1,0.0
0.33333333333333326,2.5,2,0.0
0.33333333333333326,2.5,3,0.0
0.33333333333333326,2.5,4,0.0
0.33333333333333326,2.5,5,0.0
0.33333333333333326,2.5,6,0.0
0.33333333333333326,2.5,7,0.0
0.33333333333333326,2.5,8,0.0
0.33333333333333326,2.5,9,0.0
0.33333333333333326,2.5,10,0.0
0.33333333333333326,2.5,11,0.0
0.33333333333333326,2.5,12,0.0
0.33333333333333326,2.5,13,0.0
0.33333333333333326,2.5,14,0.0
0.33333333333333326,2.5,15,0.0
0.33333333333333326,2.5,16,0.0
0.33333333333333326,2.5,17,0.0
0.33333333333333326,2.5,18,0.0
0.33333333333333326,2.5,19,0.0
0.33333333333333326,2.5,20,0.0
0.33333333333333326,2.5,21,0.0
0.33333333333333326,2.5,22,0.0
0.33333333333333326,2.5,23,0.0
0.33333333333333326,2.5,24,0.0
0.33333333333333326,2.5,25,0.0
0.33333333333333326,2.5,26,0.0
0.33333333333333326,2.5,27,0.0
0.33333333333333326,2.5,28,0.0
0.33333333333333326,2.5,29,0.0
0.33333333333333326,2.5,30,0.0
0.33333333333333326,2.5,31,0.0
0.33333333333333326,2.5,32,0.0
0.33333333333333326,2.5,33,0.0
0.33333333333333326,2.5,34,0.0
0.33333333333333326,2.5,35,0.0
0.33333333333333326,2.5,36,0.0
0.33333333333333326,2.5,37,0.0
0.33333333333333326,2.5,38,0.0
0.33333333333333326,2.5,39,0.0
0.33333333333333326,2.5,40,0.0
0.33333333333333326,2.5,0,0.606901324493408885304087506992684337135647525265982894501476523552622913732372769158556202431014736491048558866178650212606512224957893685591871467929600536088536134865222513724456640389024273521810119997302791364873832662959331541379200297517893048154556077181192091823812402789178543695199862329862216154488793867693752109665043067197024995161523430656552699532569328732069438603856027002657018341565709925106956238504846307188376574709681658577678082423773660122372371941054076846616589352474477920264495166193560226711365
0.33333333333333326,2.5,0,0.606901324493408885304087506992684337135647525265982894501476523552622913732372769158556202431014736491048558866178650212606512224957893685591871467929600536088536134865222513724456640389024273521810119997302791364873832662959331541379200297517893048154556077181192091823812402789178543695199862329862216154488793867693752109665043067197024995161523430656552699532569328732069438603856027002657018341565709925106956238504846307188376574709681658577678082423773660122372371941054076846616589352474477920264495166193560226711365
