-0.11111111111111116,3.5,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
-0.11111111111111116,3.5,1,0.0
-0.11111111111111116,3.5,2,0.0
-0.11111111111111116,3.5,3,0.0
-0.11111111111111116,3.5,4,0.0
-0.11111111111111116,3.5,5,0.0
-0.11111111111111116,3.5,6,0.0
-0.11111111111111116,3.5,7,0.0
-0.11111111111111116,3.5,8,0.0
-0.11111111111111116,3.5,9,0.0
-0.11111111111111116,3.5,10,0.0
-0.11111111111111116,3.5,11,0.0
-0.11111111111111116,3.5,12,0.0
-0.11111111111111116,3.5,13,0.0
-0.11111111111111116,3.5,14,0.0
-0.11111111111111116,3.5,15,0.0
-0.11111111111111116,3.5,16,0.0
-0.11111111111111116,3.5,17,0.0
-0.11111111111111116,3.5,18,0.0
-0.11111111111111116,3.5,19,0.0
-0.11111111111111116,3.5,20,0.0
-0.11111111111111116,3.5,21,0.0
-0.11111111111111116,3.5,22,0.0
-0.11111111111111116,3.5,23,0.0
-0.11111111111111116,3.5,24,0.0
-0.11111111111111116,3.5,25,0.0
-0.11111111111111116,3.5,26,0.0
-0.11111111111111116,3.5,27,0.0
-0.11111111111111116,3.5,28,0.0
-0.11111111111111116,3.5,29,0.0
-0.11111111111111116,3.5,30,0.0
-0.11111111111111116,3.5,31,0.0
-0.11111111111111116,3.5,0,0.912437514854774514555348679782350207322573594392676355164005292350667696253825060075194196698937296910606442822410549479321695586159988095362866512270539358810481711537766311122077120929364697761082927427179487146845049719461332415257286334857318813113807028420240231299497319583909421409055122343316290863500272095547317074386365847687224777914832752671305156951946179503126657023861298369854000033951601357355745296474288005334860147455277485902439701479985400243094077375656183479880834840362372943289041339204816530194288
-0.11111111111111116,3.5,0,0.912437514854774514555348679782350207322573594392676355164005292350667696253825060075194196698937296910606442822410549479321695586159988095362866512270539358810481711537766311122077120929364697761082927427179487146845049719461332415257286334857318813113807028420240231299497319583909421409055122343316290863500272095547317074386365847687224777914832752671305156951946179503126657023861298369854000033951601357355745296474288005334860147455277485902439701479985400243094077375656183479880834840362372943289041339204816530194288
