-1.25,1.2000000000000004,1,71805434430020946665716151.171492852802433183074897568807262680245038924848723859525654284145169999094661410585065767488149960715348286182709540135688649487526303167791449413221050286684261041729645509514030260489794613601484,71805434430020946665716151.1714928528024331830749008937948704742104643610372883275220724248665892892860145205867915634050778815909701179532876047424833953814227940644729827466019776082548791386521812791712332267978203783919532
-1.25,1.2000000000000004,2,15956571748364507879570634.6040567232546947191684843187377934163815939081989253048568037775425011776164370140481378701144206886477528067792995872463233138925218873344402427180433009761383498158247891646967851500701478391463701,15956571748364507879570634.6040567232546947191684857007903091540300993899982325698076861324844567311657694224544460687926428418602928284888263512715631529718819875665113134777665618927692560649241086367521773771494254650924046
-1.25,1.2000000000000004,3,4459247731569613836618536.57306391390265388343419250547355108749958240795712607472892351076756214227338957536802040060586445247906731605518344770273618912483250067900895436615484039091507847309496277359222089677890433721038001,4459247731569613836618536.5730639139026538834341930840360291566269136873818794367349737885639708900847930994333695606458703797613292701154047189135541751225993849641186568042419943148001463057380629639833961999150346846571698
-1.25,1.2000000000000004,4,1680255737177987847762545.1225510228342274374146294393719281863193412302573381912651014273743112272159162181061278769254335045718092902305080888001827796657832319343514592736294540624211625482823856468918321065084775940679494,1680255737177987847762545.12255102283422743741462973876768958587389067509994915931884492345769579967748823447733884717391935408479375556601449016183439259285236872920767545528385925310930538933557254355844853009380674807196967
-1.25,1.2000000000000004,5,789883432973509543817358.892824134707815133713388868540160760587015119776604266178419714859305091004125550525820099367100776474862803302075756054875740733258059937760235257909825818346783445847379003032172544263367568738343008,789883432973509543817358.892824134707815133713389050779225752052043496780701161160020418718444591201279091095555200460199739972170399700190524239141465231092229105042878562262132322359491306310776787044970950467180158567298311
-1.25,1.2000000000000004,6,412822176910273739239266.536851537812944846679539340416688910910487992409283674267558438840537561654524480646306647320691814131358327098586101649941627700039777968578928662909110994937672606082686619980549433062720495856431235,412822176910273739239266.536851537812944846679539460229249037869939034493470277192373158082715446863872848368740477660857996051124956685179644744534455666326522923591872247162066455073651795836500206261361860069148987916129211
-1.25,1.2000000000000004,7,224517102714121375953094.122293251850581691067868413635499186588298737538248045424518423722954660834935496760555026645916682441095655888345057637178968759974815733424471016133569678824027365818300637299874225584001738232571511,224517102714121375953094.122293251850581691067868494604081440478776008347862306710963176050782236644790310478782716167487977841471085478194740751142704702281839526723245393432322143927514594366740324257767490776738025805528235
-1.25,1.2000000000000004,8,167734223357179636914227.898637438164844396028060260058591319982314188132225996511776905875206348676787354464977181341753903274448153825810330497061334252645434136207007917179414779976836898785347628520792497977222560267757663,167734223357179636914227.898637438164844396028060327183923913859729679278191221508846980083756888941950162898728355606304420746753856291835539403878059904747025344877706983750074527295856076460115498332700669615032468959341665
-1.25,1.2000000000000004,9,145183644942623791992713.525629566260498841534483197547000066914699281766394946027223264311302485783953415768594292961700112251924516405966642317273720067031570194122426838782623537780245017013720598632265040849000880586821672,145183644942623791992713.525629566260498841534483258713379939104543777557476525735862194809453571770925503691111476324580313873798345515491526421379668920519629460358371195585197594923342414238609263103236837423837054267269958
-1.25,1.2000000000000004,10,135111094435077087677996.50917909692042977858211034442917071877424236500626820957071476258536000939985660486929940783654636488103232690134486479684193105899234256418709168473373299171109318269878697117170662792256626426688411,135111094435077087677996.509179096920429778582110402826107894737508550333189161211412620269544912381473501412371555910542339568450808084446864299637350102661918568765092090347695825505736021173576992199580056056436934219435475
-1.25,1.2000000000000004,11,125732617391478521484340.961950726071085914742492464717768052063465284136636681323569768588039788477707999117612194382772654472735362872954136576930626094723762154890125651487596320924533214807477937201969397146282314930530025,125732617391478521484340.961950726071085914742492520467170408400814806585163404671805645829462412638873730497018347003650832025223286341423713696483085504798686192922865217944862518740878242207875534164185947557598491214401975
-1.25,1.2000000000000004,12,121299754506318908759250.488591820663440787588053780059798163451202365127073380463107991908156597194758467940189115218430497053858089500425323186661891475122050177620440103088248277237082869874338902926651392261349943986351807,121299754506318908759250.488591820663440787588053834532776874285119337877452057622185855172742627697426372337326433108586253853890118275523231949889262593917163327522304694855181558217115527149746776177293589576864170495984252
-1.25,1.2000000000000004,13,117022892582614772319953.852473861480716629973942543694307926072121511747837925990460203872825350910749716056020533141006577487606072982631032402449995761789675131832776384179214687382775301679926049493190076644244244732568127,117022892582614772319953.852473861480716629973942596919348118686955191362504710904856548094706670023849022259561866683304449152540341082868843192243889154677297448935559194902705558102633916598202347096589930033224783456114775
-1.25,1.2000000000000004,14,112897079818986967421726.594343558325334579039414209551645708612945393725581833675812708709148895380440105034184160850611005375397887165640243579385235988063617849623618993515092032494885696917791484399650282947075977398552044,112897079818986967421726.594343558325334579039414261556686747543801724362935880238674807894268598647896698919132419042720063088265761361565316205201885466293755183503735271972355600492883837118397965299137855821726934582539276
-1.25,1.2000000000000004,15,108917634307052267407998.513415798935146801590463859751730146877997313874683683434050354283263912615608569633567700290874598232935383071704946185076329817236536353726359324411832230454196412324722604860497359754636223161887018,108917634307052267407998.513415798935146801590463910564188590045065827067550660576036571937759746239181514014520495023499195723731942189868981878685448819900624644404466982926594639571416519010489082037434191701095289063552388
-1.25,1.2000000000000004,16,105080166547040017094951.482576133850723264916369887791102880544674612039193164252902195062901187542763647557837921525544444727919770584483430332360602040591919306150517347008668860273931352995249951021005171545568406450887103,105080166547040017094951.482576133850723264916369937437898871127061928881995892363687248452983529555078867880489390130661435502743173839028739519091218416448497882061609117431260320843163864546218632280129655925049826618609488
-1.25,1.2000000000000004,17,103215596566007605907819.376223884273288684620398021057403487813364685641318659527272178460231034995556675758434534548081332430934647875094971784943795564072141858004395375404278735305720128847159770411915860627355690555597412,103215596566007605907819.376223884273288684620398070132028227553250551188914333960157705414813401239578395843270998111188486665734597424238204593571121736241784172897480394566892656004750906917891240457614873476386410623781497
-1.25,1.2000000000000004,18,101384925255364644453864.842682324624293460390139707564258008975218343871718545779508034815622409300945163357527359096481305607717784792179618244145751736747793025581806189835295356381216656397467097490053821078888259919170246,101384925255364644453864.842682324624293460390139756073246683160332693008579582939151214793097734212112297913368978831769993680647956155000209844917661617251405360521535854785953839934656977814666821658405912887789425605988267
-1.25,1.2000000000000004,19,99587705005910656806774.2847748361161325890460239046010963357284932990953502274968117372478533086864491158734874102153841663640497779349208018554972137671984180913949161904587637793909008328571476917139814695018454987875438439,99587705005910656806774.2847748361161325890460239525509323163970830116815782356633911751921423085889574091203424458359668347612345229168420882583518022188147228011085684124110040694133780746814408379351732341387777337792815085
-1.25,1.2000000000000004,20,97823514217758814666340.887444356126773333261439285931779959983526789806469720194117266908344951329979471314403056289168288158584304442123763990604467043506142157282104100697270164788439912933156888088312209235692160700941901,97823514217758814666340.8874443561267733332614393333288975367234397978997608960166115712425299361402508762207628925637237039402039160432526365439967935813771954595866682516899669026302799606539198376413625284917248598364067242
-1.25,1.2000000000000004,21,96091959421854241402268.8438889273232104527033325728669416433151706532247386221619514318601163036690610576653440625655079907420222077441945489841539130466388868362104840630102370665851316033406924881343351015573719949185612432,96091959421854241402268.8438889273232104527033326197177290390267050684593440179785946696300609070959897567743852542935251620260748850559820164560808209001548618829415206145582078068317801928903485407842535989896443037858395088
-1.25,1.2000000000000004,22,94392677718901913830021.0545548890827440846770235195123155960505571861700976425550822302842797233933224565239384444171516053837255215549160386793902658953736213891538547123650643199921317710476767423422694367030901804724781106,94392677718901913830021.0545548890827440846770235658231183076837524964422026648025462437189203613721051232270797419353490004481891795113744573381027369805277980730685198093960766410313656665747985416582454122485691028983444021
-1.25,1.2000000000000004,23,92725339580187450702012.6340486297538901355163211910352090311434675855535484139563041421782928149023798056495976316247761824597177589681808347970241069595455802548191443505033762613434601501331452499531170190951028519515799947,92725339580187450702012.6340486297538901355163212368123335410776517540398344094302167824197459092515545479821337387076143280814348278816282570789236842086153830989426865306379001734657052288632312732989901788280126261801837573
