-0.5555555555555556,2.5,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
-0.5555555555555556,2.5,1,0.0
-0.5555555555555556,2.5,2,0.0
-0.5555555555555556,2.5,3,0.0
-0.5555555555555556,2.5,4,0.0
-0.5555555555555556,2.5,5,0.0
-0.5555555555555556,2.5,6,0.0
-0.5555555555555556,2.5,7,0.0
-0.5555555555555556,2.5,8,0.0
-0.5555555555555556,2.5,9,0.0
-0.5555555555555556,2.5,10,0.0
-0.5555555555555556,2.5,11,0.0
-0.5555555555555556,2.5,12,0.0
-0.5555555555555556,2.5,13,0.0
-0.5555555555555556,2.5,14,0.0
-0.5555555555555556,2.5,15,0.0
-0.5555555555555556,2.5,16,0.0
-0.5555555555555556,2.5,17,0.0
-0.5555555555555556,2.5,18,0.0
-0.5555555555555556,2.5,19,0.0
-0.5555555555555556,2.5,20,0.0
-0.5555555555555556,2.5,21,0.0
-0.5555555555555556,2.5,22,0.0
-0.5555555555555556,2.5,23,0.0
-0.5555555555555556,2.5,24,0.0
-0.5555555555555556,2.5,25,0.0
-0.5555555555555556,2.5,26,0.0
-0.5555555555555556,2.5,27,0.0
-0.5555555555555556,2.5,28,0.0
-0.5555555555555556,2.5,29,0.0
-0.5555555555555556,2.5,30,0.0
-0.5555555555555556,2.5,31,0.0
-0.5555555555555556,2.5,32,0.0
-0.5555555555555556,2.5,33,0.0
-0.5555555555555556,2.5,34,0.0
-0.5555555555555556,2.5,35,0.0
-0.5555555555555556,2.5,36,0.0
-0.5555555555555556,2.5,37,0.0
-0.5555555555555556,2.5,38,0.0
-0.5555555555555556,2.5,0,0.999999823711275396353332960970570832261803618497553407139630072425594675065694944479713491061996378865343114910759262520874262183172183130146381360283525846832118339444091917619431910774935301092177073022245683857455239426482086707246831589439219259932774581527731789413026024152960367900501629045623104572967102653301360607077398410947103072695655672238719798881676055757780412114274053607094811850966649701452077171695297177655134895933839135622727006760396525092489481241420722868569840108983835443503747736605282278096931
-0.5555555555555556,2.5,0,0.999999823711275396353332960970570832261803618497553407139630072425594675065694944479713491061996378865343114910759262520874262183172183130146381360283525846832118339444091917619431910774935301092177073022245683857455239426482086707246831589439219259932774581527731789413026024152960367900501629045623104572967102653301360607077398410947103072695655672238719798881676055757780412114274053607094811850966649701452077171695297177655134895933839135622727006760396525092489481241420722868569840108983835443503747736605282278096931
