0.7777777777777777,3.5,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
0.7777777777777777,3.5,1,0.0
0.7777777777777777,3.5,2,0.0
0.7777777777777777,3.5,3,0.0
0.7777777777777777,3.5,4,0.0
0.7777777777777777,3.5,5,0.0
0.7777777777777777,3.5,6,0.0
0.7777777777777777,3.5,7,0.0
0.7777777777777777,3.5,8,0.0
0.7777777777777777,3.5,9,0.0
0.7777777777777777,3.5,10,0.0
0.7777777777777777,3.5,11,0.0
0.7777777777777777,3.5,12,0.0
0.7777777777777777,3.5,13,0.0
0.7777777777777777,3.5,14,0.0
0.7777777777777777,3.5,15,0.0
0.7777777777777777,3.5,16,0.0
0.7777777777777777,3.5,17,0.0
0.7777777777777777,3.5,18,0.0
0.7777777777777777,3.5,19,0.0
0.7777777777777777,3.5,20,0.0
0.7777777777777777,3.5,21,0.0
0.7777777777777777,3.5,22,0.0
0.7777777777777777,3.5,23,0.0
0.7777777777777777,3.5,24,0.0
0.7777777777777777,3.5,25,0.0
0.7777777777777777,3.5,26,0.0
0.7777777777777777,3.5,27,0.0
0.7777777777777777,3.5,28,0.0
0.7777777777777777,3.5,29,0.0
0.7777777777777777,3.5,30,0.0
0.7777777777777777,3.5,31,0.0
0.7777777777777777,3.5,32,0.0
0.7777777777777777,3.5,33,0.0
0.7777777777777777,3.5,34,0.0
0.7777777777777777,3.5,35,0.0
0.7777777777777777,3.5,36,0.0
0.7777777777777777,3.5,37,0.0
0.7777777777777777,3.5,38,0.0
0.7777777777777777,3.5,0,0.999999999992724041778864812460521980407526918352743326366196273098962534572587116521846911081068768049677712300068900680277979442744351757255934473279905385105246627106141023101745557536732129523025711172241773199429970381729469811983376601736385301296361322418948787460092012923681577431567546013601646402968061785393240883263071703962273891909245336817842089416780934833411613346996725031563653399105940190138750798697904784412009193863939904310922415066407516634541441948822084338098759001394961926685503723347071190497009
0.7777777777777777,3.5,0,0.999999999992724041778864812460521980407526918352743326366196273098962534572587116521846911081068768049677712300068900680277979442744351757255934473279905385105246627106141023101745557536732129523025711172241773199429970381729469811983376601736385301296361322418948787460092012923681577431567546013601646402968061785393240883263071703962273891909245336817842089416780934833411613346996725031563653399105940190138750798697904784412009193863939904310922415066407516634541441948822084338098759001394961926685503723347071190497009
